TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
234,253,237.99,2023-05-08 16:45:11,0,18,542,206,42,1,39,0,86,1,8510.09,2024-11-04 08:11:36
235,71,186.6,2023-07-04 16:27:23,1,42,147,457,36,2,58,0,13,1,1508.72,2024-11-04 08:06:24
236,424,341.15,2023-02-13 17:18:15,1,38,436,481,41,2,18,3,148,1,511.37,2024-11-04 08:10:09
237,357,434.58,2023-09-06 16:28:38,1,22,134,537,90,0,59,0,215,1,12648.32,2024-11-04 08:08:15
238,302,312.88,2023-05-26 18:12:50,0,32,483,304,39,1,54,1,44,1,233.21,2024-11-04 08:07:23
239,83,75.15,2023-09-18 17:31:23,1,4,13,95,93,0,23,3,154,1,1092.92,2024-11-04 08:11:00
240,442,23.3,2023-08-14 18:13:38,1,20,368,36,60,0,59,1,161,1,6711.15,2024-11-04 08:08:06
241,191,47.38,2023-02-08 18:18:07,0,39,371,145,60,2,25,3,61,1,459.37,2024-11-04 08:07:05
242,314,512.81,2023-07-19 16:57:01,1,34,588,545,3,1,79,2,30,1,6994.34,2024-11-04 08:11:58
243,360,488.15,2023-07-31 16:01:00,1,21,250,538,97,1,43,1,168,1,7071.09,2024-11-04 08:11:13
244,333,12.82,2023-04-05 18:37:10,1,13,463,150,54,0,44,1,156,1,9045.19,2024-11-04 08:08:25
245,418,535.91,2023-07-07 16:38:12,1,19,561,17,96,2,43,1,22,1,9642.12,2024-11-04 08:10:49
246,145,270.72,2023-07-03 18:01:00,0,42,488,373,93,2,26,1,53,1,6263.96,2024-11-04 08:11:05
247,168,97.98,2023-02-06 16:09:48,1,10,452,332,32,1,72,2,18,1,7460.33,2024-11-04 08:08:43
248,22,196.08,2023-08-25 16:52:28,1,37,598,292,87,2,61,2,98,1,4233.82,2024-11-04 08:06:31
249,258,251.18,2023-06-01 16:51:11,1,38,55,93,57,0,42,1,246,1,8303.9,2024-11-04 08:07:55
250,417,44.52,2023-03-28 18:30:25,1,12,593,560,80,2,28,3,205,1,314.28,2024-11-04 08:10:28
251,449,178.87,2023-05-23 16:03:54,1,3,638,94,0,2,35,0,180,1,5241.23,2024-11-04 08:10:16
252,53,386.68,2023-10-31 16:48:01,1,27,436,320,18,1,46,0,128,1,6863.06,2024-11-04 08:06:28
253,397,167.14,2023-04-24 18:33:29,1,10,225,77,48,2,76,2,20,1,3877.73,2024-11-04 08:06:26
254,217,345.22,2023-09-05 16:55:47,1,14,211,191,24,1,69,2,253,1,4046.58,2024-11-04 08:07:36
255,8,74.85,2023-12-25 17:19:08,1,33,506,267,90,0,72,2,117,1,2409.73,2024-11-04 08:11:49
256,439,671.73,2023-10-16 16:15:54,1,42,616,40,70,1,58,1,54,1,5211.88,2024-11-04 08:12:04
257,131,255.04,2023-11-23 16:15:59,1,39,201,587,83,0,45,1,152,1,6217.86,2024-11-04 08:11:38
258,356,45.77,2023-02-09 17:50:23,1,30,465,551,65,2,25,3,109,1,5978.12,2024-11-04 08:08:01
259,25,329.69,2023-01-09 16:54:30,0,35,269,130,87,2,26,3,66,1,1671.66,2024-11-04 08:09:49
260,445,11.92,2023-10-09 17:48:55,1,36,653,270,62,1,53,0,52,1,14611.9,2024-11-04 08:11:22
261,31,47.42,2023-12-19 16:46:08,1,36,243,423,11,0,64,0,28,1,8253.52,2024-11-04 08:08:56
262,85,35.99,2023-01-19 16:14:12,1,24,261,186,22,1,63,2,129,1,4489.79,2024-11-04 08:09:17
263,157,151.19,2023-05-05 16:04:36,0,27,633,347,60,1,37,0,96,1,11903.82,2024-11-04 08:11:16
264,174,242.62,2023-07-10 16:40:15,0,37,319,107,93,2,22,3,234,1,483.02,2024-11-04 08:07:09
265,91,48.72,2023-09-29 18:54:28,1,41,546,167,62,1,21,3,17,1,816.08,2024-11-04 08:07:27
266,421,43.46,2023-07-21 17:02:42,1,4,255,325,19,0,25,3,80,1,578.06,2024-11-04 08:10:45
267,186,443.79,2023-10-09 18:28:04,1,19,390,291,98,0,53,2,87,1,3133.85,2024-11-04 08:11:16
268,488,365.14,2023-12-01 18:46:28,1,9,615,219,1,2,68,2,57,1,5894.09,2024-11-04 08:07:25
269,146,757.41,2023-05-05 16:31:53,1,20,366,77,47,0,22,3,37,1,9532.42,2024-11-04 08:09:03
270,267,20.54,2023-08-21 18:09:24,1,13,335,214,54,1,51,1,72,1,5327.03,2024-11-04 08:07:28
271,375,475.36,2023-10-02 16:03:09,1,31,520,88,17,0,34,1,105,1,2000.6,2024-11-04 08:06:59
272,108,34.74,2023-06-26 16:40:21,1,37,308,546,71,0,56,2,24,1,6827.57,2024-11-04 08:11:03
273,488,689.54,2023-03-06 16:46:57,1,28,378,562,37,1,27,3,93,1,1633.76,2024-11-04 08:08:53
274,33,211.18,2023-10-16 16:09:47,1,42,411,496,58,0,73,2,90,1,4069.17,2024-11-04 08:11:50
275,117,211.36,2023-11-21 16:23:41,0,13,675,492,40,1,51,1,286,1,7943.47,2024-11-04 08:11:10
276,481,744.41,2023-07-31 16:35:59,0,15,113,369,94,2,39,1,107,1,8842.47,2024-11-04 08:11:27
277,460,61.43,2023-06-29 16:16:37,1,31,83,110,34,2,24,3,170,1,1882.77,2024-11-04 08:08:18
278,482,167.44,2023-09-25 16:11:18,1,23,464,197,86,1,37,0,82,1,12526.71,2024-11-04 08:10:49
279,301,361.46,2023-04-07 17:23:05,1,26,165,215,92,2,21,3,83,1,4737.84,2024-11-04 08:10:42
280,425,378.85,2023-06-16 17:21:15,1,41,42,270,88,1,78,2,126,1,2300.53,2024-11-04 08:09:07
281,229,241.11,2023-06-16 16:41:23,1,8,426,280,62,1,30,0,55,1,12385.05,2024-11-04 08:10:49
282,383,131.93,2023-09-11 17:31:10,0,13,239,345,48,1,31,1,13,1,4547.06,2024-11-04 08:06:50
283,65,20.28,2023-07-19 17:42:38,1,28,563,147,46,2,36,1,213,1,2047.83,2024-11-04 08:10:02
284,295,415.88,2023-04-27 17:30:16,1,36,144,149,4,1,70,0,170,1,10008.33,2024-11-04 08:08:01
285,380,49.99,2023-02-09 17:53:59,1,29,643,154,61,0,62,2,139,1,2299.64,2024-11-04 08:08:15
286,216,100.66,2023-06-16 18:58:50,1,9,491,554,23,1,50,0,144,1,14473.33,2024-11-04 08:11:54
287,439,485.54,2023-12-08 16:47:48,1,21,330,71,79,2,19,3,148,1,1533.32,2024-11-04 08:11:09
288,365,321.15,2023-02-10 17:06:40,1,20,149,301,36,1,46,0,179,1,7005.05,2024-11-04 08:06:33
289,162,711.3,2023-06-26 18:57:37,1,38,559,27,75,1,21,3,51,1,955.4,2024-11-04 08:09:32
290,197,12.23,2023-10-12 16:02:13,1,15,173,366,64,0,42,1,139,1,7844.88,2024-11-04 08:07:29
291,305,350.94,2023-10-30 17:17:51,1,7,152,8,12,0,20,3,64,1,221.56,2024-11-04 08:10:35
292,104,301.85,2023-04-18 17:43:50,1,8,416,465,61,2,54,1,25,1,6586.19,2024-11-04 08:10:05
293,438,29.34,2023-03-09 17:37:08,1,21,28,419,86,2,65,2,30,1,3944.82,2024-11-04 08:11:42
294,435,231.71,2023-04-24 17:01:08,1,33,303,371,59,1,27,3,148,1,1127.98,2024-11-04 08:07:02
295,295,179.43,2023-08-11 18:20:48,1,28,404,256,3,0,58,2,244,1,2626.63,2024-11-04 08:10:00
296,191,36.71,2023-01-30 17:11:53,1,17,646,197,94,1,48,0,55,1,6459.38,2024-11-04 08:11:44
297,243,138.12,2023-04-11 17:18:50,0,20,178,434,66,1,53,0,281,1,1649.69,2024-11-04 08:11:23
298,281,233.24,2023-04-17 16:56:06,1,21,338,435,69,0,33,1,72,1,6939.23,2024-11-04 08:07:39
299,47,609.14,2023-11-23 16:09:39,1,40,218,303,85,0,39,1,177,1,9033.87,2024-11-04 08:11:33
300,465,436.64,2023-12-25 17:46:24,1,20,658,411,32,1,31,0,111,1,14365.18,2024-11-04 08:08:23
301,428,870.43,2023-05-31 16:54:20,1,20,410,228,36,1,29,0,55,1,10115.18,2024-11-04 08:07:52
302,259,354.4,2023-11-06 17:23:08,1,6,399,556,45,0,74,2,128,1,7358.65,2024-11-04 08:10:00
303,311,22.63,2023-02-20 17:28:15,1,18,468,192,51,2,53,1,112,1,4438.03,2024-11-04 08:10:56
304,85,182.19,2023-06-19 16:36:25,1,23,99,163,6,1,26,3,53,1,1176.1,2024-11-04 08:06:27
305,138,126.81,2023-10-30 16:58:01,1,30,668,471,35,1,26,1,290,1,5427.98,2024-11-04 08:12:22
306,412,288.17,2023-09-08 16:48:51,1,41,382,120,11,2,37,1,50,1,3653.11,2024-11-04 08:10:16
307,184,118.77,2023-10-02 17:44:05,1,1,299,17,65,1,55,1,123,1,2104.82,2024-11-04 08:10:29
308,75,651.82,2023-04-14 17:59:43,1,16,271,104,93,0,21,3,166,1,1802.77,2024-11-04 08:07:02
309,139,66.65,2023-10-17 16:58:59,1,11,381,69,99,0,37,1,33,1,3559.96,2024-11-04 08:11:00
310,327,98.53,2023-01-16 16:31:48,1,10,659,61,84,1,69,2,166,1,3564.8,2024-11-04 08:11:19
311,433,138.95,2023-06-02 16:48:43,1,42,650,15,89,2,71,2,30,1,6752.92,2024-11-04 08:08:37
312,53,33.89,2023-11-10 16:10:34,1,26,566,109,78,1,26,3,177,1,1444.75,2024-11-04 08:11:36
313,294,23.71,2023-09-18 16:04:52,1,1,275,297,4,1,58,0,164,1,10788.89,2024-11-04 08:09:16
314,168,26.06,2023-12-21 17:01:24,1,36,664,111,95,0,65,0,283,1,12893.63,2024-11-04 08:12:00
315,486,17.07,2023-05-01 17:17:12,1,20,574,440,22,1,27,1,44,1,2798.15,2024-11-04 08:11:25
316,228,703.89,2023-09-22 16:42:15,1,35,455,441,73,2,46,1,62,1,3583.67,2024-11-04 08:06:44
317,436,26.55,2023-09-20 17:25:26,1,15,110,566,98,0,77,2,228,1,3085.38,2024-11-04 08:07:23
318,369,147.4,2023-06-09 16:10:51,1,38,274,568,66,1,42,1,259,1,6797.71,2024-11-04 08:07:18
319,32,202.11,2023-03-30 16:09:26,1,22,71,478,4,0,27,3,18,1,746.47,2024-11-04 08:10:01
320,370,308.42,2023-05-02 16:14:22,1,26,267,519,76,1,75,2,39,1,5427.81,2024-11-04 08:06:34
321,28,11.18,2023-02-27 16:39:28,1,24,586,225,34,0,53,1,144,1,7467.3,2024-11-04 08:10:57
322,38,294.15,2023-02-02 16:19:31,1,14,484,42,19,2,38,1,136,1,6362.16,2024-11-04 08:07:20
323,476,29.58,2023-10-30 17:54:19,1,7,224,220,65,1,54,1,121,1,8345.26,2024-11-04 08:11:01
324,359,139.45,2023-07-10 16:43:05,1,4,137,523,3,2,27,3,31,1,1305.76,2024-11-04 08:10:08
325,335,432.63,2023-06-30 17:10:38,1,7,451,57,23,0,29,0,137,1,13648.36,2024-11-04 08:10:24
326,343,131.43,2023-02-01 18:47:20,1,5,374,523,52,2,43,0,65,1,1337.5,2024-11-04 08:12:12
327,368,516.72,2023-10-09 18:43:04,1,23,469,286,24,0,42,1,128,1,2015.69,2024-11-04 08:11:35
328,453,374.5,2023-07-24 16:45:31,0,37,44,563,1,1,26,3,178,1,1671.51,2024-11-04 08:08:37
329,326,166.13,2023-09-06 17:01:50,1,29,455,379,12,0,68,0,227,1,11822.53,2024-11-04 08:12:08
330,163,626.9,2023-10-10 16:42:09,1,6,661,474,16,0,23,3,146,1,587.11,2024-11-04 08:11:30
331,391,466.85,2023-07-17 16:57:14,1,2,15,97,6,1,56,2,165,1,5422.53,2024-11-04 08:09:35
332,189,788.84,2023-05-17 17:00:34,1,31,385,415,54,2,58,2,231,1,1913.73,2024-11-04 08:09:42
333,61,873.65,2023-03-23 16:38:40,0,28,397,339,49,2,37,0,59,1,12139.83,2024-11-04 08:09:57
334,472,525.28,2023-04-03 16:37:24,1,7,543,511,10,0,69,2,134,1,4693.6,2024-11-04 08:09:39
335,267,110.17,2023-09-07 16:08:12,1,33,45,161,53,0,30,1,137,1,464.2,2024-11-04 08:12:11
336,90,632.69,2023-09-12 16:28:38,1,10,438,334,46,0,80,2,76,1,4363.74,2024-11-04 08:09:26
337,327,124.35,2023-12-08 16:39:15,1,28,81,447,14,0,72,2,90,1,3319.76,2024-11-04 08:11:35
338,85,43.85,2023-03-13 16:25:34,1,14,90,60,12,0,62,2,122,1,4356.98,2024-11-04 08:07:18
339,322,283.81,2023-03-09 16:31:54,1,36,351,495,45,1,28,3,29,1,1519.35,2024-11-04 08:10:46
340,264,168.53,2023-06-14 16:30:42,1,37,579,164,99,0,71,2,112,1,5962.58,2024-11-04 08:12:09
341,174,218.59,2023-11-27 16:43:28,0,10,3,514,87,1,40,1,123,1,6699.23,2024-11-04 08:07:12
342,317,132.84,2023-08-21 16:28:17,1,28,238,131,59,0,21,3,143,1,822.73,2024-11-04 08:08:40
343,67,157.37,2023-11-15 16:54:44,0,9,0,502,13,1,42,0,289,1,13964.31,2024-11-04 08:10:30
344,259,144.77,2023-07-17 16:48:23,1,0,189,470,6,2,20,3,159,1,867.32,2024-11-04 08:10:54
345,13,643.22,2023-05-03 17:04:32,1,1,242,222,72,0,64,0,93,1,1035.86,2024-11-04 08:07:46
346,129,208.07,2023-07-10 16:51:12,1,28,83,164,99,2,32,0,36,1,8478.9,2024-11-04 08:11:43
347,228,94.3,2023-12-25 17:53:56,1,31,429,291,41,1,57,0,57,1,11088.95,2024-11-04 08:08:14
348,404,295.5,2023-11-23 18:00:00,1,23,428,102,94,0,59,2,36,1,6280.66,2024-11-04 08:07:08
349,481,30.23,2023-11-06 17:53:25,1,2,389,94,48,0,44,0,99,1,481.13,2024-11-04 08:12:06
350,324,112.05,2023-10-26 16:16:12,0,31,153,59,77,0,26,3,159,1,1122.88,2024-11-04 08:08:31
351,20,180.24,2023-07-03 17:03:48,1,31,104,207,97,1,58,1,144,1,8431.23,2024-11-04 08:09:17
352,185,13.71,2023-05-30 17:54:22,0,10,464,257,83,2,38,1,148,1,8342.79,2024-11-04 08:11:17
353,336,96.54,2023-03-13 17:26:17,1,27,370,506,19,1,58,2,95,1,7182.22,2024-11-04 08:10:31
354,88,79.35,2023-05-29 17:02:32,1,20,268,178,50,2,67,2,70,1,1692.15,2024-11-04 08:09:48
355,450,101.04,2023-07-10 18:16:07,1,35,19,120,66,0,27,3,160,1,1695.57,2024-11-04 08:06:43
356,317,74.42,2023-11-23 17:23:16,1,12,264,520,2,2,49,1,68,1,6264.21,2024-11-04 08:11:23
357,133,39.66,2023-05-18 16:16:53,1,41,655,300,44,1,52,1,169,1,8497.34,2024-11-04 08:07:20
358,274,99.36,2023-05-09 16:55:54,1,39,18,572,3,0,40,0,46,1,1272.12,2024-11-04 08:09:15
359,207,123.85,2023-08-25 18:47:28,1,19,265,18,46,2,56,1,244,1,3959.62,2024-11-04 08:06:36
360,246,426.93,2023-12-25 17:05:00,1,29,127,384,53,0,19,3,248,1,476.19,2024-11-04 08:09:12
361,114,133.73,2023-05-16 16:21:42,0,38,639,549,0,2,25,3,123,1,1872.22,2024-11-04 08:09:22
362,129,222.39,2023-08-23 16:32:59,1,41,7,233,87,2,49,1,73,1,3117.39,2024-11-04 08:10:52
363,260,215.94,2023-06-05 16:06:43,0,41,36,462,20,2,22,3,140,1,1841.69,2024-11-04 08:10:45
364,405,826.23,2023-05-31 16:25:19,1,7,55,151,41,0,29,0,209,1,7580.59,2024-11-04 08:07:32
365,37,416.37,2023-10-11 16:14:28,1,8,661,290,14,2,35,1,67,1,7936.91,2024-11-04 08:08:50
366,288,131.46,2023-05-15 16:37:12,1,5,278,130,5,1,67,2,258,1,6642.33,2024-11-04 08:11:30
367,301,202.86,2023-05-22 17:24:46,0,22,567,574,87,1,61,0,149,1,7642.25,2024-11-04 08:08:54
368,280,268.39,2023-06-26 18:25:14,1,24,14,499,16,0,26,3,171,1,136.74,2024-11-04 08:06:40
369,126,137.35,2023-03-29 18:12:17,0,34,50,407,27,2,40,0,220,1,12662.66,2024-11-04 08:10:23
370,287,712.75,2023-05-26 17:07:56,1,30,551,470,73,1,44,0,25,1,8126.06,2024-11-04 08:09:52
371,19,353.82,2023-04-10 17:57:59,1,25,42,513,34,0,42,0,143,1,705.75,2024-11-04 08:06:40
372,225,507.25,2023-10-30 17:21:38,1,42,647,38,62,1,73,2,143,1,5331.57,2024-11-04 08:11:10
373,51,212.74,2023-12-14 18:53:34,1,39,108,357,49,1,27,1,128,1,7645.47,2024-11-04 08:07:49
374,395,364.42,2023-10-10 17:07:27,1,7,451,70,77,0,51,1,146,1,8119.73,2024-11-04 08:09:16
375,205,195.12,2023-07-25 17:42:45,1,21,580,293,42,0,46,0,144,1,6101.15,2024-11-04 08:10:40
376,174,230.61,2023-09-04 16:41:19,1,33,82,585,75,1,80,2,204,1,2561.42,2024-11-04 08:09:46
377,134,739.28,2023-06-19 16:46:11,0,40,554,298,25,1,58,0,47,1,11905.64,2024-11-04 08:11:13
378,28,390.35,2023-09-26 18:36:46,0,29,265,12,18,0,64,0,61,1,7095.88,2024-11-04 08:10:01
379,207,242.03,2023-03-13 16:08:41,1,9,582,355,13,2,58,1,124,1,4382.73,2024-11-04 08:07:12
380,415,242.39,2023-11-20 16:29:28,0,35,434,371,7,0,18,3,271,1,1328.73,2024-11-04 08:06:48
381,394,135.03,2023-02-24 17:00:26,1,37,28,518,96,0,23,3,180,1,1278.0,2024-11-04 08:08:18
382,296,193.54,2023-10-24 16:43:03,1,28,148,284,87,1,80,2,267,1,2929.51,2024-11-04 08:08:26
383,428,617.36,2023-11-21 17:05:17,1,18,135,426,34,1,29,1,61,1,8926.38,2024-11-04 08:09:23
384,269,775.23,2023-08-07 16:40:02,0,0,214,39,35,2,59,0,38,1,5977.59,2024-11-04 08:07:01
385,359,266.57,2023-09-26 17:07:06,1,12,217,566,30,0,72,2,100,1,7676.92,2024-11-04 08:09:17
386,474,153.4,2023-03-31 17:36:57,1,23,576,187,56,0,45,1,144,1,4657.7,2024-11-04 08:08:08
387,230,5.12,2023-10-13 16:08:26,1,27,635,251,1,1,34,1,90,1,3293.01,2024-11-04 08:10:31
388,328,119.11,2023-06-30 16:31:46,1,11,77,299,69,0,57,1,131,1,7998.25,2024-11-04 08:09:48
389,262,119.72,2023-02-03 18:15:15,1,40,428,134,10,1,30,1,123,1,3435.34,2024-11-04 08:10:20
390,483,107.4,2023-06-22 16:47:47,1,41,262,130,78,2,58,0,32,1,344.07,2024-11-04 08:08:03
391,225,115.92,2023-01-17 18:42:28,1,33,369,314,32,0,53,2,57,1,3897.17,2024-11-04 08:09:02
392,193,438.04,2023-08-24 18:54:06,1,30,669,537,24,0,67,2,247,1,5358.95,2024-11-04 08:06:33
393,179,677.29,2023-05-01 18:28:00,1,15,15,445,14,2,27,1,287,1,627.79,2024-11-04 08:07:16
394,351,296.0,2023-05-15 16:25:29,1,19,598,393,84,1,35,0,248,1,7418.82,2024-11-04 08:06:54
395,437,299.09,2023-01-16 16:14:45,0,4,520,43,33,1,36,1,84,1,5615.26,2024-11-04 08:08:01
396,492,461.52,2023-05-15 16:40:24,0,10,645,475,67,1,24,3,44,1,1995.18,2024-11-04 08:08:53
397,280,100.52,2023-01-30 17:28:00,1,19,138,43,37,0,50,1,110,1,453.39,2024-11-04 08:11:28
398,469,85.35,2023-07-05 16:08:25,1,42,494,10,73,0,66,2,166,1,2173.76,2024-11-04 08:06:25
399,214,79.76,2023-02-06 16:26:29,1,33,259,163,54,1,39,1,170,1,6452.14,2024-11-04 08:09:34
400,446,778.49,2023-07-03 16:48:21,0,29,100,183,53,2,75,2,107,1,7713.67,2024-11-04 08:09:21
401,351,386.38,2023-01-24 16:00:14,1,31,444,310,57,2,42,1,135,1,5528.36,2024-11-04 08:10:06
402,78,165.25,2023-11-24 17:11:27,1,34,122,511,24,2,35,0,106,1,9939.94,2024-11-04 08:11:35
403,486,14.29,2023-02-28 16:28:25,1,20,305,564,69,0,34,1,150,1,7016.99,2024-11-04 08:08:52
404,414,232.79,2023-09-20 17:36:06,0,16,157,480,18,1,55,2,145,1,2661.3,2024-11-04 08:11:40
405,345,92.29,2023-02-15 16:17:59,1,0,256,328,14,1,54,1,115,1,2026.32,2024-11-04 08:11:25
406,68,293.97,2023-11-13 17:34:15,1,31,427,468,46,1,68,2,153,1,7371.85,2024-11-04 08:08:57
407,268,136.32,2023-10-11 18:50:24,1,24,528,347,59,2,19,3,113,1,264.83,2024-11-04 08:09:24
408,275,251.06,2023-12-06 17:27:14,1,7,570,282,2,2,36,0,34,1,10001.66,2024-11-04 08:10:13
409,474,50.17,2023-09-18 16:57:44,0,34,529,370,38,0,77,2,35,1,7752.14,2024-11-04 08:10:59
410,120,21.4,2023-12-26 16:07:28,1,14,517,289,26,1,34,1,258,1,9594.11,2024-11-04 08:11:40
411,70,73.28,2023-03-10 17:33:12,1,4,135,319,95,1,21,3,21,1,1329.41,2024-11-04 08:10:57
412,91,70.23,2023-09-13 16:18:07,1,22,283,128,65,0,38,0,260,1,11624.93,2024-11-04 08:07:16
413,401,689.29,2023-01-06 17:30:07,1,12,277,196,33,0,22,3,100,1,168.84,2024-11-04 08:07:49
414,488,745.03,2023-08-03 17:42:02,1,13,30,387,74,2,28,3,231,1,160.57,2024-11-04 08:09:15
415,117,54.61,2023-12-04 16:10:04,1,25,78,413,42,0,58,1,160,1,7135.64,2024-11-04 08:07:19
416,266,54.05,2023-04-25 16:53:22,1,21,357,199,7,1,27,3,146,1,469.14,2024-11-04 08:11:34
417,230,107.47,2023-04-12 17:39:29,1,2,583,478,36,2,67,2,144,1,7517.5,2024-11-04 08:12:09
418,302,219.63,2023-11-10 16:06:27,1,5,214,128,1,0,48,0,44,1,8013.63,2024-11-04 08:07:29
419,428,188.7,2023-02-10 16:01:04,1,27,481,464,98,1,54,2,123,1,5077.06,2024-11-04 08:09:59
420,285,93.52,2023-08-14 17:41:24,1,30,413,264,10,2,51,1,97,1,2791.2,2024-11-04 08:08:04
421,20,275.92,2023-09-18 18:47:52,0,26,303,38,41,1,62,2,107,1,1777.38,2024-11-04 08:07:39
422,492,376.79,2023-01-30 17:47:18,1,25,236,120,38,1,68,2,265,1,7749.14,2024-11-04 08:08:44
423,146,8.98,2023-08-21 16:07:13,1,11,223,252,62,2,66,2,56,1,4516.76,2024-11-04 08:10:53
424,197,697.32,2023-05-11 16:30:04,1,1,268,189,79,2,68,2,91,1,2016.02,2024-11-04 08:11:18
425,72,17.45,2023-09-13 16:41:19,1,29,605,378,58,0,18,3,88,1,1959.52,2024-11-04 08:09:39
426,179,442.74,2023-10-16 17:47:41,1,36,542,116,18,1,23,3,136,1,1790.27,2024-11-04 08:09:45
427,174,623.9,2023-08-08 17:44:21,1,38,158,319,4,0,27,3,249,1,711.47,2024-11-04 08:10:15
428,295,63.41,2023-11-24 17:29:06,1,13,114,116,34,0,26,3,36,1,1546.22,2024-11-04 08:07:15
429,215,346.85,2023-11-03 18:33:50,1,18,126,81,24,0,44,0,88,1,7208.15,2024-11-04 08:10:25
430,34,71.95,2023-02-13 16:39:52,0,29,393,187,99,2,59,1,53,1,9267.32,2024-11-04 08:06:23
431,365,7.5,2023-02-17 16:08:54,1,9,177,310,53,2,63,2,36,1,6485.78,2024-11-04 08:11:28
432,392,206.46,2023-11-27 18:26:02,1,41,595,31,12,0,65,2,279,1,3984.38,2024-11-04 08:06:44
433,210,423.11,2023-07-25 18:41:02,1,8,111,495,54,0,60,1,47,1,412.78,2024-11-04 08:10:58
434,458,35.84,2023-03-28 17:23:54,0,7,405,403,12,2,54,2,172,1,4795.65,2024-11-04 08:10:57
435,216,88.6,2023-02-14 17:01:44,0,33,386,212,53,1,28,3,105,1,246.57,2024-11-04 08:08:47
436,52,22.46,2023-05-17 16:03:51,1,27,579,132,86,2,54,2,78,1,6631.5,2024-11-04 08:07:46
437,386,334.89,2023-07-20 18:23:13,1,13,672,390,39,2,21,3,260,1,1661.68,2024-11-04 08:08:44
438,344,319.27,2023-07-20 16:58:05,0,29,440,341,67,2,54,2,59,1,5504.01,2024-11-04 08:06:35
439,301,144.3,2023-12-08 17:24:44,1,28,96,575,48,0,18,3,88,1,312.19,2024-11-04 08:10:39
440,225,348.7,2023-05-02 17:13:45,0,14,171,119,66,1,69,2,149,1,2445.58,2024-11-04 08:06:58
441,146,366.21,2023-01-12 17:57:06,1,28,464,329,51,0,62,0,181,1,10862.99,2024-11-04 08:11:36
442,300,99.11,2023-05-01 16:58:41,1,30,190,426,14,2,55,2,12,1,5414.87,2024-11-04 08:09:35
443,324,539.35,2023-05-22 17:34:50,1,25,50,345,1,0,55,2,127,1,3919.44,2024-11-04 08:11:49
444,394,188.99,2023-06-08 16:43:06,1,28,531,300,64,1,58,1,92,1,7315.34,2024-11-04 08:07:32
445,126,710.14,2023-03-08 16:20:43,1,12,642,548,58,0,26,3,227,1,465.63,2024-11-04 08:12:20
446,457,308.68,2023-02-27 17:14:10,1,25,374,554,63,2,53,0,170,1,9992.36,2024-11-04 08:10:16
447,251,166.68,2023-03-27 18:47:56,1,23,128,249,7,0,57,2,139,1,5141.19,2024-11-04 08:12:19
448,164,0.99,2023-09-13 16:55:14,1,20,483,247,28,0,45,1,133,1,4317.85,2024-11-04 08:09:12
449,210,66.58,2023-12-04 17:06:43,1,33,402,298,39,1,23,3,79,1,1636.32,2024-11-04 08:08:48
450,73,223.43,2023-02-08 17:59:42,1,9,93,292,90,1,77,2,178,1,7932.41,2024-11-04 08:09:38
451,491,659.95,2023-09-20 16:59:45,1,11,640,578,43,2,60,1,114,1,3927.69,2024-11-04 08:06:26
452,37,634.86,2023-08-10 16:28:55,1,6,149,73,8,0,27,3,45,1,588.5,2024-11-04 08:08:00
453,112,286.5,2023-10-23 16:58:04,0,4,579,169,96,1,30,1,60,1,8517.95,2024-11-04 08:09:17
454,321,322.96,2023-11-27 16:21:20,0,30,266,95,32,1,76,2,168,1,2401.59,2024-11-04 08:11:24
455,444,654.48,2023-08-07 16:37:06,1,8,268,137,46,1,19,3,114,1,6776.41,2024-11-04 08:10:17
456,320,157.97,2023-06-21 16:00:51,1,30,610,561,8,1,48,0,140,1,5529.92,2024-11-04 08:10:06
457,427,120.9,2023-07-12 16:17:27,1,40,190,300,73,1,40,0,52,1,9009.42,2024-11-04 08:08:19
458,279,254.77,2023-01-18 16:47:29,1,10,210,169,30,1,57,1,57,1,5994.87,2024-11-04 08:07:07
459,101,795.96,2023-09-28 17:53:43,1,33,274,463,13,2,65,2,119,1,5468.58,2024-11-04 08:08:26
460,78,149.25,2023-04-10 16:38:45,1,29,581,385,66,0,39,1,142,1,5677.52,2024-11-04 08:07:41
461,50,3.42,2023-09-25 16:14:35,0,35,465,148,91,2,43,0,158,1,14180.21,2024-11-04 08:08:48
462,93,68.19,2023-03-14 16:07:32,0,14,567,92,25,2,40,0,189,1,9895.1,2024-11-04 08:07:50
463,322,493.42,2023-06-14 17:21:32,1,3,456,378,38,1,39,1,111,1,2232.84,2024-11-04 08:10:01
464,484,37.57,2023-04-26 18:35:50,1,12,405,218,47,0,57,2,42,1,7739.54,2024-11-04 08:09:21
465,261,96.89,2023-03-16 16:02:01,1,34,285,98,4,0,59,2,53,1,6044.93,2024-11-04 08:11:06
466,165,448.33,2023-05-01 16:11:56,1,1,435,117,30,0,25,3,161,1,922.19,2024-11-04 08:09:44
467,11,8.65,2023-06-05 17:08:37,1,19,298,300,36,2,48,0,273,1,10778.35,2024-11-04 08:09:03
468,463,65.57,2023-04-06 17:24:16,1,24,624,0,38,2,41,1,82,1,7513.79,2024-11-04 08:06:26
469,125,539.81,2023-02-21 16:14:16,1,37,607,454,63,2,46,1,177,1,2051.25,2024-11-04 08:09:05
